Index,year,statefip,age_cohorts,TotalAll,totalNat,totalFor,TotalWork,workFor,workNat,foreignBorn,nativeBorn,foreignTotalPer,foreignWorkPer
2987,2003,Idaho,85+,1333165,1254426,78739,676251,51877,624374,0,16317,0.059061707000000000,0.076712641
2988,2003,Illinois,0-4,12338235,10689213,1649022,6576233,1194084,5382149,15725,871459,0.133651369,0.18157568300000000
2989,2003,Illinois,5-9,12338235,10689213,1649022,6576233,1194084,5382149,36199,868396,0.133651369,0.18157568300000000
2990,2003,Illinois,10-14,12338235,10689213,1649022,6576233,1194084,5382149,43140,874101,0.133651369,0.18157568300000000
2991,2003,Illinois,15-19,12338235,10689213,1649022,6576233,1194084,5382149,60351,758573,0.133651369,0.18157568300000000
2992,2003,Illinois,20-24,12338235,10689213,1649022,6576233,1194084,5382149,127945,690770,0.133651369,0.18157568300000000
2993,2003,Illinois,25-29,12338235,10689213,1649022,6576233,1194084,5382149,195135,651681,0.133651369,0.18157568300000000
2994,2003,Illinois,30-34,12338235,10689213,1649022,6576233,1194084,5382149,215705,702438,0.133651369,0.18157568300000000
2995,2003,Illinois,35-39,12338235,10689213,1649022,6576233,1194084,5382149,190466,724280,0.133651369,0.18157568300000000
2996,2003,Illinois,40-44,12338235,10689213,1649022,6576233,1194084,5382149,150892,843969,0.133651369,0.18157568300000000
2997,2003,Illinois,45-49,12338235,10689213,1649022,6576233,1194084,5382149,143484,791032,0.133651369,0.18157568300000000
2998,2003,Illinois,50-54,12338235,10689213,1649022,6576233,1194084,5382149,120392,683239,0.133651369,0.18157568300000000
2999,2003,Illinois,55-59,12338235,10689213,1649022,6576233,1194084,5382149,104698,548383,0.133651369,0.18157568300000000
3000,2003,Illinois,60-64,12338235,10689213,1649022,6576233,1194084,5382149,73312,437127,0.133651369,0.18157568300000000
3001,2003,Illinois,65-69,12338235,10689213,1649022,6576233,1194084,5382149,54990,347237,0.133651369,0.18157568300000000
3002,2003,Illinois,70-74,12338235,10689213,1649022,6576233,1194084,5382149,42450,292653,0.133651369,0.18157568300000000
3003,2003,Illinois,75-79,12338235,10689213,1649022,6576233,1194084,5382149,31441,268277,0.133651369,0.18157568300000000
3004,2003,Illinois,80-84,12338235,10689213,1649022,6576233,1194084,5382149,23228,183061,0.133651369,0.18157568300000000
3005,2003,Illinois,85+,12338235,10689213,1649022,6576233,1194084,5382149,19469,152537,0.133651369,0.18157568300000000
3006,2003,Indiana,0-4,6021480,5800388,221092,3147908,148925,2998983,4072,419703,0.036717219,0.047309197000000000
3007,2003,Indiana,5-9,6021480,5800388,221092,3147908,148925,2998983,6339,444493,0.036717219,0.047309197000000000
3008,2003,Indiana,10-14,6021480,5800388,221092,3147908,148925,2998983,9158,448502,0.036717219,0.047309197000000000
3009,2003,Indiana,15-19,6021480,5800388,221092,3147908,148925,2998983,14403,388333,0.036717219,0.047309197000000000
3010,2003,Indiana,20-24,6021480,5800388,221092,3147908,148925,2998983,25460,402150,0.036717219,0.047309197000000000
3011,2003,Indiana,25-29,6021480,5800388,221092,3147908,148925,2998983,30753,354919,0.036717219,0.047309197000000000
3012,2003,Indiana,30-34,6021480,5800388,221092,3147908,148925,2998983,27215,383527,0.036717219,0.047309197000000000
3013,2003,Indiana,35-39,6021480,5800388,221092,3147908,148925,2998983,23855,397952,0.036717219,0.047309197000000000
3014,2003,Indiana,40-44,6021480,5800388,221092,3147908,148925,2998983,23687,467664,0.036717219,0.047309197000000000
3015,2003,Indiana,45-49,6021480,5800388,221092,3147908,148925,2998983,15982,442295,0.036717219,0.047309197000000000
3016,2003,Indiana,50-54,6021480,5800388,221092,3147908,148925,2998983,9652,387028,0.036717219,0.047309197000000000
3017,2003,Indiana,55-59,6021480,5800388,221092,3147908,148925,2998983,10279,315667,0.036717219,0.047309197000000000
3018,2003,Indiana,60-64,6021480,5800388,221092,3147908,148925,2998983,7502,249931,0.036717219,0.047309197000000000
3019,2003,Indiana,65-69,6021480,5800388,221092,3147908,148925,2998983,3674,196788,0.036717219,0.047309197000000000
3020,2003,Indiana,70-74,6021480,5800388,221092,3147908,148925,2998983,2967,175634,0.036717219,0.047309197000000000
3021,2003,Indiana,75-79,6021480,5800388,221092,3147908,148925,2998983,4141,154662,0.036717219,0.047309197000000000
3022,2003,Indiana,80-84,6021480,5800388,221092,3147908,148925,2998983,1242,99402,0.036717219,0.047309197000000000
3023,2003,Indiana,85+,6021480,5800388,221092,3147908,148925,2998983,711,71738,0.036717219,0.047309197000000000
3024,2003,Iowa,0-4,2846089,2750444,95645,1480037,63936,1416101,1498,178745,0.033605766,0.04319892
3025,2003,Iowa,5-9,2846089,2750444,95645,1480037,63936,1416101,4845,186247,0.033605766,0.04319892
3026,2003,Iowa,10-14,2846089,2750444,95645,1480037,63936,1416101,4008,195219,0.033605766,0.04319892
3027,2003,Iowa,15-19,2846089,2750444,95645,1480037,63936,1416101,5710,180104,0.033605766,0.04319892
3028,2003,Iowa,20-24,2846089,2750444,95645,1480037,63936,1416101,10335,203183,0.033605766,0.04319892
3029,2003,Iowa,25-29,2846089,2750444,95645,1480037,63936,1416101,9924,162533,0.033605766,0.04319892
3030,2003,Iowa,30-34,2846089,2750444,95645,1480037,63936,1416101,13831,161617,0.033605766,0.04319892
3031,2003,Iowa,35-39,2846089,2750444,95645,1480037,63936,1416101,10231,183120,0.033605766,0.04319892
3032,2003,Iowa,40-44,2846089,2750444,95645,1480037,63936,1416101,11585,216484,0.033605766,0.04319892
3033,2003,Iowa,45-49,2846089,2750444,95645,1480037,63936,1416101,5750,219407,0.033605766,0.04319892
3034,2003,Iowa,50-54,2846089,2750444,95645,1480037,63936,1416101,5140,194389,0.033605766,0.04319892
3035,2003,Iowa,55-59,2846089,2750444,95645,1480037,63936,1416101,3857,155327,0.033605766,0.04319892
3036,2003,Iowa,60-64,2846089,2750444,95645,1480037,63936,1416101,3618,123224,0.033605766,0.04319892
3037,2003,Iowa,65-69,2846089,2750444,95645,1480037,63936,1416101,1487,101163,0.033605766,0.04319892
3038,2003,Iowa,70-74,2846089,2750444,95645,1480037,63936,1416101,401,95676,0.033605766,0.04319892
3039,2003,Iowa,75-79,2846089,2750444,95645,1480037,63936,1416101,1831,82722,0.033605766,0.04319892
3040,2003,Iowa,80-84,2846089,2750444,95645,1480037,63936,1416101,922,62248,0.033605766,0.04319892
3041,2003,Iowa,85+,2846089,2750444,95645,1480037,63936,1416101,672,49036,0.033605766,0.04319892
3042,2003,Kansas,0-4,2641747,2497557,144190,1362899,94332,1268567,4803,186841,0.054581305,0.06921422600000000
3043,2003,Kansas,5-9,2641747,2497557,144190,1362899,94332,1268567,5075,182699,0.054581305,0.06921422600000000
3044,2003,Kansas,10-14,2641747,2497557,144190,1362899,94332,1268567,5980,185697,0.054581305,0.06921422600000000
3045,2003,Kansas,15-19,2641747,2497557,144190,1362899,94332,1268567,5527,176514,0.054581305,0.06921422600000000
3046,2003,Kansas,20-24,2641747,2497557,144190,1362899,94332,1268567,19040,182526,0.054581305,0.06921422600000000
3047,2003,Kansas,25-29,2641747,2497557,144190,1362899,94332,1268567,17075,153975,0.054581305,0.06921422600000000
3048,2003,Kansas,30-34,2641747,2497557,144190,1362899,94332,1268567,19955,159281,0.054581305,0.06921422600000000
3049,2003,Kansas,35-39,2641747,2497557,144190,1362899,94332,1268567,15190,159434,0.054581305,0.06921422600000000
3050,2003,Kansas,40-44,2641747,2497557,144190,1362899,94332,1268567,14585,198482,0.054581305,0.06921422600000000
3051,2003,Kansas,45-49,2641747,2497557,144190,1362899,94332,1268567,10282,192579,0.054581305,0.06921422600000000
3052,2003,Kansas,50-54,2641747,2497557,144190,1362899,94332,1268567,7785,171310,0.054581305,0.06921422600000000
3053,2003,Kansas,55-59,2641747,2497557,144190,1362899,94332,1268567,7201,134129,0.054581305,0.06921422600000000
3054,2003,Kansas,60-64,2641747,2497557,144190,1362899,94332,1268567,2259,99377,0.054581305,0.06921422600000000
3055,2003,Kansas,65-69,2641747,2497557,144190,1362899,94332,1268567,2557,79743,0.054581305,0.06921422600000000
3056,2003,Kansas,70-74,2641747,2497557,144190,1362899,94332,1268567,2010,79089,0.054581305,0.06921422600000000
3057,2003,Kansas,75-79,2641747,2497557,144190,1362899,94332,1268567,3808,66530,0.054581305,0.06921422600000000
3058,2003,Kansas,80-84,2641747,2497557,144190,1362899,94332,1268567,531,50096,0.054581305,0.06921422600000000
3059,2003,Kansas,85+,2641747,2497557,144190,1362899,94332,1268567,527,39255,0.054581305,0.06921422600000000
3060,2003,Kentucky,0-4,4003036,3910725,92311,2163096,60875,2102221,2698,267381,0.023060247000000000,0.028142533000000000
3061,2003,Kentucky,5-9,4003036,3910725,92311,2163096,60875,2102221,2438,272879,0.023060247000000000,0.028142533000000000
3062,2003,Kentucky,10-14,4003036,3910725,92311,2163096,60875,2102221,3487,275520,0.023060247000000000,0.028142533000000000
3063,2003,Kentucky,15-19,4003036,3910725,92311,2163096,60875,2102221,4663,255189,0.023060247000000000,0.028142533000000000
3064,2003,Kentucky,20-24,4003036,3910725,92311,2163096,60875,2102221,8136,263950,0.023060247000000000,0.028142533000000000
3065,2003,Kentucky,25-29,4003036,3910725,92311,2163096,60875,2102221,13628,259717,0.023060247000000000,0.028142533000000000
3066,2003,Kentucky,30-34,4003036,3910725,92311,2163096,60875,2102221,12366,271653,0.023060247000000000,0.028142533000000000
3067,2003,Kentucky,35-39,4003036,3910725,92311,2163096,60875,2102221,11234,289908,0.023060247000000000,0.028142533000000000
3068,2003,Kentucky,40-44,4003036,3910725,92311,2163096,60875,2102221,5359,301409,0.023060247000000000,0.028142533000000000
3069,2003,Kentucky,45-49,4003036,3910725,92311,2163096,60875,2102221,9260,298634,0.023060247000000000,0.028142533000000000
3070,2003,Kentucky,50-54,4003036,3910725,92311,2163096,60875,2102221,4571,272681,0.023060247000000000,0.028142533000000000
3071,2003,Kentucky,55-59,4003036,3910725,92311,2163096,60875,2102221,2428,221366,0.023060247000000000,0.028142533000000000
3072,2003,Kentucky,60-64,4003036,3910725,92311,2163096,60875,2102221,2029,186853,0.023060247000000000,0.028142533000000000
3073,2003,Kentucky,65-69,4003036,3910725,92311,2163096,60875,2102221,4168,145712,0.023060247000000000,0.028142533000000000
3074,2003,Kentucky,70-74,4003036,3910725,92311,2163096,60875,2102221,2323,116873,0.023060247000000000,0.028142533000000000
3075,2003,Kentucky,75-79,4003036,3910725,92311,2163096,60875,2102221,2359,99846,0.023060247000000000,0.028142533000000000
3076,2003,Kentucky,80-84,4003036,3910725,92311,2163096,60875,2102221,585,69440,0.023060247000000000,0.028142533000000000
3077,2003,Kentucky,85+,4003036,3910725,92311,2163096,60875,2102221,579,41714,0.023060247000000000,0.028142533000000000
3078,2003,Louisiana,0-4,4364568,4234363,130205,2248438,91130,2157308,2206,320613,0.029832277,0.040530359
3079,2003,Louisiana,5-9,4364568,4234363,130205,2248438,91130,2157308,3879,309968,0.029832277,0.040530359
3080,2003,Louisiana,10-14,4364568,4234363,130205,2248438,91130,2157308,3533,330757,0.029832277,0.040530359
3081,2003,Louisiana,15-19,4364568,4234363,130205,2248438,91130,2157308,4319,311767,0.029832277,0.040530359
3082,2003,Louisiana,20-24,4364568,4234363,130205,2248438,91130,2157308,10623,327119,0.029832277,0.040530359
3083,2003,Louisiana,25-29,4364568,4234363,130205,2248438,91130,2157308,15495,265846,0.029832277,0.040530359
3084,2003,Louisiana,30-34,4364568,4234363,130205,2248438,91130,2157308,12738,282363,0.029832277,0.040530359
3085,2003,Louisiana,35-39,4364568,4234363,130205,2248438,91130,2157308,12541,287261,0.029832277,0.040530359
3086,2003,Louisiana,40-44,4364568,4234363,130205,2248438,91130,2157308,11243,325506,0.029832277,0.040530359
3087,2003,Louisiana,45-49,4364568,4234363,130205,2248438,91130,2157308,11044,316344,0.029832277,0.040530359
3088,2003,Louisiana,50-54,4364568,4234363,130205,2248438,91130,2157308,16321,274617,0.029832277,0.040530359
3089,2003,Louisiana,55-59,4364568,4234363,130205,2248438,91130,2157308,6728,225279,0.029832277,0.040530359
3090,2003,Louisiana,60-64,4364568,4234363,130205,2248438,91130,2157308,5020,180092,0.029832277,0.040530359
3091,2003,Louisiana,65-69,4364568,4234363,130205,2248438,91130,2157308,4192,140046,0.029832277,0.040530359
3092,2003,Louisiana,70-74,4364568,4234363,130205,2248438,91130,2157308,3151,122133,0.029832277,0.040530359
3093,2003,Louisiana,75-79,4364568,4234363,130205,2248438,91130,2157308,3986,108798,0.029832277,0.040530359
3094,2003,Louisiana,80-84,4364568,4234363,130205,2248438,91130,2157308,2120,60466,0.029832277,0.040530359
3095,2003,Louisiana,85+,4364568,4234363,130205,2248438,91130,2157308,1066,45388,0.029832277,0.040530359
3096,2003,Maine,0-4,1270602,1232417,38185,705934,23173,682761,624,66360,0.030052684,0.032826015
3097,2003,Maine,5-9,1270602,1232417,38185,705934,23173,682761,1630,72176,0.030052684,0.032826015
3098,2003,Maine,10-14,1270602,1232417,38185,705934,23173,682761,630,88664,0.030052684,0.032826015
3099,2003,Maine,15-19,1270602,1232417,38185,705934,23173,682761,1546,83699,0.030052684,0.032826015
3100,2003,Maine,20-24,1270602,1232417,38185,705934,23173,682761,935,71777,0.030052684,0.032826015
3101,2003,Maine,25-29,1270602,1232417,38185,705934,23173,682761,2286,64000,0.030052684,0.032826015
3102,2003,Maine,30-34,1270602,1232417,38185,705934,23173,682761,2098,74077,0.030052684,0.032826015
3103,2003,Maine,35-39,1270602,1232417,38185,705934,23173,682761,4447,96306,0.030052684,0.032826015
3104,2003,Maine,40-44,1270602,1232417,38185,705934,23173,682761,1859,105750,0.030052684,0.032826015
3105,2003,Maine,45-49,1270602,1232417,38185,705934,23173,682761,2715,107391,0.030052684,0.032826015
3106,2003,Maine,50-54,1270602,1232417,38185,705934,23173,682761,3652,96409,0.030052684,0.032826015
3107,2003,Maine,55-59,1270602,1232417,38185,705934,23173,682761,2479,77816,0.030052684,0.032826015
3108,2003,Maine,60-64,1270602,1232417,38185,705934,23173,682761,3637,61012,0.030052684,0.032826015
3109,2003,Maine,65-69,1270602,1232417,38185,705934,23173,682761,3092,47819,0.030052684,0.032826015
3110,2003,Maine,70-74,1270602,1232417,38185,705934,23173,682761,1894,40808,0.030052684,0.032826015
3111,2003,Maine,75-79,1270602,1232417,38185,705934,23173,682761,1072,37007,0.030052684,0.032826015
3112,2003,Maine,80-84,1270602,1232417,38185,705934,23173,682761,2032,25250,0.030052684,0.032826015
3113,2003,Maine,85+,1270602,1232417,38185,705934,23173,682761,1557,16096,0.030052684,0.032826015
3114,2003,Maryland,0-4,5380487,4809602,570885,2959405,407600,2551805,6614,361325,0.106102849,0.137730388
3115,2003,Maryland,5-9,5380487,4809602,570885,2959405,407600,2551805,10299,342799,0.106102849,0.137730388
3116,2003,Maryland,10-14,5380487,4809602,570885,2959405,407600,2551805,21131,407681,0.106102849,0.137730388
3117,2003,Maryland,15-19,5380487,4809602,570885,2959405,407600,2551805,23686,328435,0.106102849,0.137730388
3118,2003,Maryland,20-24,5380487,4809602,570885,2959405,407600,2551805,41298,284654,0.106102849,0.137730388
3119,2003,Maryland,25-29,5380487,4809602,570885,2959405,407600,2551805,56749,260252,0.106102849,0.137730388
3120,2003,Maryland,30-34,5380487,4809602,570885,2959405,407600,2551805,65179,321687,0.106102849,0.137730388
3121,2003,Maryland,35-39,5380487,4809602,570885,2959405,407600,2551805,63417,370497,0.106102849,0.137730388
3122,2003,Maryland,40-44,5380487,4809602,570885,2959405,407600,2551805,69434,396131,0.106102849,0.137730388
3123,2003,Maryland,45-49,5380487,4809602,570885,2959405,407600,2551805,51412,375831,0.106102849,0.137730388
3124,2003,Maryland,50-54,5380487,4809602,570885,2959405,407600,2551805,43886,337736,0.106102849,0.137730388
3125,2003,Maryland,55-59,5380487,4809602,570885,2959405,407600,2551805,32493,285155,0.106102849,0.137730388
3126,2003,Maryland,60-64,5380487,4809602,570885,2959405,407600,2551805,25030,204516,0.106102849,0.137730388
3127,2003,Maryland,65-69,5380487,4809602,570885,2959405,407600,2551805,20971,147490,0.106102849,0.137730388
3128,2003,Maryland,70-74,5380487,4809602,570885,2959405,407600,2551805,16420,133782,0.106102849,0.137730388
3129,2003,Maryland,75-79,5380487,4809602,570885,2959405,407600,2551805,12411,121347,0.106102849,0.137730388
3130,2003,Maryland,80-84,5380487,4809602,570885,2959405,407600,2551805,5729,77363,0.106102849,0.137730388
3131,2003,Maryland,85+,5380487,4809602,570885,2959405,407600,2551805,4726,52921,0.106102849,0.137730388
3132,2003,Massachusetts,0-4,6218757,5360226,858531,3451178,607121,2844057,7735,390113,0.138055081,0.175917035
3133,2003,Massachusetts,5-9,6218757,5360226,858531,3451178,607121,2844057,16545,399530,0.138055081,0.175917035
3134,2003,Massachusetts,10-14,6218757,5360226,858531,3451178,607121,2844057,27193,403918,0.138055081,0.175917035
3135,2003,Massachusetts,15-19,6218757,5360226,858531,3451178,607121,2844057,36165,338112,0.138055081,0.175917035
3136,2003,Massachusetts,20-24,6218757,5360226,858531,3451178,607121,2844057,48688,299008,0.138055081,0.175917035
3137,2003,Massachusetts,25-29,6218757,5360226,858531,3451178,607121,2844057,89266,325599,0.138055081,0.175917035
3138,2003,Massachusetts,30-34,6218757,5360226,858531,3451178,607121,2844057,94764,363128,0.138055081,0.175917035
3139,2003,Massachusetts,35-39,6218757,5360226,858531,3451178,607121,2844057,105375,412894,0.138055081,0.175917035
3140,2003,Massachusetts,40-44,6218757,5360226,858531,3451178,607121,2844057,85013,440994,0.138055081,0.175917035
3141,2003,Massachusetts,45-49,6218757,5360226,858531,3451178,607121,2844057,79191,413118,0.138055081,0.175917035
3142,2003,Massachusetts,50-54,6218757,5360226,858531,3451178,607121,2844057,65929,357777,0.138055081,0.175917035
3143,2003,Massachusetts,55-59,6218757,5360226,858531,3451178,607121,2844057,47504,302835,0.138055081,0.175917035
3144,2003,Massachusetts,60-64,6218757,5360226,858531,3451178,607121,2844057,40079,227712,0.138055081,0.175917035
3145,2003,Massachusetts,65-69,6218757,5360226,858531,3451178,607121,2844057,32524,175338,0.138055081,0.175917035
3146,2003,Massachusetts,70-74,6218757,5360226,858531,3451178,607121,2844057,30768,160392,0.138055081,0.175917035
